_RAJ2000;_DEJ2000;recno;HR;Name;HD;ADS;VarID;RAJ2000;DEJ2000;Vmag;B-V;SpType;NoteFlag
222.847083;+19.101111;    5544;5544; 37Xi  Boo;131156; 9413;Xi  Boo  ;14 51 23.3;+19 06 04; 4.55; 0.76;  G8Ve+K4Ve         ;*
223.894167;-60.114167;    5546;5546;          ;131342;     ;         ;14 55 34.6;-60 06 51; 5.20; 1.16;  K2III             ;
223.583750;-24.642222;    5548;5548; 12    Lib;131430;     ;         ;14 54 20.1;-24 38 32; 5.30; 1.32;  K2III             ;
224.183333;-62.780833;    5551;5551;   The Cir;131492;     ;The Cir  ;14 56 44.0;-62 46 51; 5.11; 0.00;  B4Vnpe            ;*
222.860000;+59.293889;    5552;5552;          ;131507;     ;         ;14 51 26.4;+59 17 38; 5.46; 1.36;  K4III             ;
224.072083;-52.809722;    5556;5556;          ;131562;     ;         ;14 56 17.3;-52 48 35; 5.38; 0.13;  A2III             ;
223.936250;-33.855833;    5558;5558;          ;131625;     ;         ;14 55 44.7;-33 51 21; 5.32; 0.04;  A0V               ;
224.192083;-11.409722;    5564;5564; 15Xi 2Lib;131918;     ;         ;14 56 46.1;-11 24 35; 5.46; 1.49;  K4III             ;
225.243333; -8.518889;    5586;5586; 19Del Lib;132742;     ;Del Lib  ;15 00 58.4;-08 31 08; 4.92; 0.00;  B9.5V             ;*
224.395833;+65.932500;    5589;5589;          ;132813;     ;RR UMi   ;14 57 35.0;+65 55 57; 4.60; 1.59;  M4.5III           ;*
226.200833;-64.031667;    5593;5593;   Eta Cir;132905;     ;         ;15 04 48.2;-64 01 54; 5.17; 0.93;  G8III             ;
225.747083;-32.643333;    5595;5595;          ;132955;     ;         ;15 02 59.3;-32 38 36; 5.44;-0.12;  B3V               ;*
225.527083;+25.008056;    5600;5600; 41Ome Boo;133124;     ;         ;15 02 06.5;+25 00 29; 4.81; 1.50;  K4-IIIabCa0.5     ;
226.280000;-47.051111;    5605;5605;   Pi  Lup;133242;     ;         ;15 05 07.2;-47 03 04; 4.72;-0.14;  B5V               ;*
226.280000;-47.051111;    5606;5606;   Pi  Lup;133243;     ;         ;15 05 07.2;-47 03 04; 4.82;     ;  B5IV              ;*
226.329583;-41.067222;    5607;5607;          ;133340;     ;         ;15 05 19.1;-41 04 02; 5.15; 1.01;  G8III             ;
226.111250;+26.947500;    5616;5616; 43Psi Boo;133582;     ;         ;15 04 26.7;+26 56 51; 4.54; 1.24;  K2III             ;
225.947500;+47.654444;    5618;5618; 44    Boo;133640; 9494;i Boo    ;15 03 47.4;+47 39 16; 4.76; 0.65;  F9-G1Vn           ;*
226.656667;-16.256944;    5622;5622; 21Nu  Lib;133774;     ;         ;15 06 37.6;-16 15 25; 5.20; 1.58;  K5-III            ;
226.825417;+24.869167;    5634;5634; 45    Boo;134083;     ; 6945    ;15 07 18.1;+24 52 09; 4.93; 0.43;  F5V               ;*
226.569583;+54.556389;    5635;5635;          ;134190;     ;         ;15 06 16.7;+54 33 23; 5.25; 0.96;  G7.5IIIFe-1       ;
228.206250;-44.500556;    5651;5651;          ;134687;     ;Var?     ;15 12 49.5;-44 30 02; 4.82;-0.17;  B3IV              ;*
228.055417;-19.791667;    5652;5652; 24Iot1Lib;134759; 9532; 6981    ;15 12 13.3;-19 47 30; 4.54;-0.08;  A0pSi             ;*
228.655417;-31.519167;    5660;5660;  1    Lup;135153;     ;         ;15 14 37.3;-31 31 09; 4.91; 0.37;  F1II              ;
229.236250;-60.957500;    5664;5664;   Del Cir;135240;     ; 6998    ;15 16 56.7;-60 57 27; 5.09;-0.06;  O8.5V             ;*
229.412083;-63.610556;    5666;5666;   Eps Cir;135291;     ;         ;15 17 38.9;-63 36 38; 4.86; 1.25;  K2.5III           ;
229.016667;-41.491111;    5667;5667;          ;135345;     ;         ;15 16 04.0;-41 29 28; 5.16; 0.58;  G5Ia+B            ;*
228.797500; +4.939444;    5675;5675;  3    Ser;135482;     ;         ;15 15 11.4;+04 56 22; 5.33; 1.09;  K0III             ;
228.621667;+29.164167;    5676;5676; 48Chi Boo;135502;     ;         ;15 14 29.2;+29 09 51; 5.26; 0.03;  A2V               ;
229.095833;-22.399444;    5678;5678;          ;135534;     ;         ;15 16 23.0;-22 23 58; 5.50; 1.38;  K5III             ;
229.703750;-60.496389;    5680;5680;          ;135591;     ;         ;15 18 48.9;-60 29 47; 5.46;-0.10;  O7.5III((f))      ;*
228.659583;+67.346667;    5691;5691;          ;136064;     ;         ;15 14 38.3;+67 20 48; 5.13; 0.53;  F9IV              ;
229.828333; +1.765278;    5694;5694;  5    Ser;136202; 9584;MQ Ser   ;15 19 18.8;+01 45 55; 5.06; 0.54;  F8III-IV          ;*
230.534583;-47.927778;    5698;5698;   Nu 1Lup;136351;     ;         ;15 22 08.3;-47 55 40; 5.00; 0.50;  F8V               ;
230.844583;-59.320833;    5704;5704;   Gam Cir;136415;     ;         ;15 23 22.7;-59 19 15; 4.51; 0.19;  B5IV+F8           ;*
230.258333; +0.715278;    5710;5710;  6    Ser;136514; 9596; 7037    ;15 21 02.0;+00 42 55; 5.35; 1.19;  K3III             ;*
230.789167;-36.858611;    5712;5712;   Phi2Lup;136664;     ;         ;15 23 09.4;-36 51 31; 4.54;-0.15;  B4V               ;*
229.274583;+71.823889;    5714;5714; 11    UMi;136726;     ;         ;15 17 05.9;+71 49 26; 5.02; 1.37;  K4III             ;*
230.452500;+32.933889;    5718;5718; 50    Boo;136849;     ;         ;15 21 48.6;+32 56 02; 5.37;-0.07;  B9Vn              ;
231.187083;-39.710278;    5719;5719;   Ups Lup;136933;     ;         ;15 24 44.9;-39 42 37; 5.37;-0.11;  A0pSi             ;*
231.049583;-10.322222;    5723;5723; 31Eps Lib;137052;     ;         ;15 24 11.9;-10 19 20; 4.94; 0.44;  F5IV              ;*
231.334167;-38.733611;    5724;5724;          ;137058;     ;         ;15 25 20.2;-38 44 01; 4.60; 0.00;  A0IV              ;
230.655833;+39.581389;    5726;5726;          ;137071;     ;         ;15 22 37.4;+39 34 53; 5.50; 1.59; gK4                ;
232.878333;-73.389444;    5730;5730;   Kap1Aps;137387;     ;Kap1 Aps ;15 31 30.8;-73 23 22; 5.49;-0.12;  B3IVe             ;*
231.825833;-36.767778;    5736;5736;          ;137432;     ;         ;15 27 18.2;-36 46 04; 5.45;-0.15;  B4Vp              ;*
231.447500;+15.428056;    5739;5739;  9Tau1Ser;137471;     ; 7074    ;15 25 47.4;+15 25 41; 5.17; 1.66;  M1III             ;
231.572500;+34.335833;    5741;5741;          ;137704;     ;         ;15 26 17.4;+34 20 09; 5.46; 1.40;  K4III             ;*
232.351250;-46.732778;    5742;5742;          ;137709;     ;         ;15 29 24.3;-46 43 58; 5.24; 1.74;  K4III             ;
232.159167; +1.842222;    5746;5746; 10    Ser;137898;     ;         ;15 28 38.2;+01 50 32; 5.17; 0.23;  A8IV              ;
232.732500;+40.833056;    5763;5763; 52Nu 1Boo;138481;     ;         ;15 30 55.8;+40 49 59; 5.02; 1.59;  K4.5IIIbBa0.4     ;*
233.230000;-16.852778;    5764;5764; 35Zet4Lib;138485;     ; 7126    ;15 32 55.2;-16 51 10; 5.50;-0.14;  B2Vn              ;*
232.945833;+40.899444;    5774;5774; 53Nu 2Boo;138629; 9688;         ;15 31 47.0;+40 53 58; 5.02; 0.07;  A5V               ;*
233.655417;-28.046944;    5775;5775; 36    Lib;138688;     ;         ;15 34 37.3;-28 02 49; 5.15; 1.30;  K4III             ;
233.544583;-10.064444;    5777;5777; 37    Lib;138716;     ;         ;15 34 10.7;-10 03 52; 4.62; 1.01;  K1III-IV          ;*
233.610833; -9.183333;    5780;5780;          ;138764;     ;         ;15 34 26.6;-09 11 00; 5.17;-0.09;  B6IV              ;*
233.971667;-44.958611;    5781;5781;          ;138769;     ;Var?     ;15 35 53.2;-44 57 31; 4.54;-0.18;  B3IVp             ;*
234.050417;-44.396944;    5784;5784;          ;138816;     ;         ;15 36 12.1;-44 23 49; 5.43; 1.50;  K4-5III           ;
234.706250;-52.372778;    5798;5798;          ;139129;     ;         ;15 38 49.5;-52 22 22; 5.44; 0.00;  A0V               ;
233.812500;+39.010000;    5800;5800;  6Mu  CrB;139153;     ;         ;15 35 15.0;+39 00 36; 5.11; 1.64;  M1.5III-IIIb      ;
234.123333;+10.010000;    5802;5802; 16    Ser;139195;     ;         ;15 36 29.6;+10 00 36; 5.26; 0.95;  K0III:CN1Ba0.7Sr2 ;
234.727083;-19.301944;    5814;5814; 41    Lib;139446;     ; 7169    ;15 38 54.5;-19 18 07; 5.38; 0.86;  G8III             ;
234.941667;-34.411944;    5820;5820;  3Psi1Lup;139521;     ;         ;15 39 46.0;-34 24 43; 4.67; 0.99;  G8III             ;
234.456667;+40.353333;    5823;5823; 54Phi Boo;139641;     ;         ;15 37 49.6;+40 21 12; 5.24; 0.88;  G7III-IVFe-2      ;*
235.070417;-23.818056;    5824;5824; 42    Lib;139663;     ;         ;15 40 16.9;-23 49 05; 4.96; 1.33;  K3IIICN1          ;*
235.297083;-44.661111;    5825;5825;          ;139664;     ;         ;15 41 11.3;-44 39 40; 4.64; 0.40;  F5IV-V            ;
232.853750;+77.349444;    5826;5826; 15The UMi;139669;     ;         ;15 31 24.9;+77 20 58; 4.96; 1.58;  K5III             ;
234.844583;+36.635833;    5834;5834;  7Zet2CrB;139892; 9737;         ;15 39 22.7;+36 38 09; 5.07;-0.12;  B7V               ;*
235.659583;-37.425000;    5837;5837;          ;139980;     ;         ;15 42 38.3;-37 25 30; 5.24; 0.98;  G8-K0III          ;
235.486667;-19.678889;    5838;5838; 43Kap Lib;139997;     ; 7200    ;15 41 56.8;-19 40 44; 4.74; 1.57;  M0-IIIb           ;
235.670833;-34.710556;    5839;5839;  4Psi2Lup;140008;     ;         ;15 42 41.0;-34 42 38; 4.75;-0.14;  B5V               ;*
235.387917;+19.670278;    5842;5842; 21Iot Ser;140159; 9744;         ;15 41 33.1;+19 40 13; 4.52; 0.04;  A1V               ;*
235.447500;+12.847500;    5843;5843; 20Chi Ser;140160;     ;Chi Ser  ;15 41 47.4;+12 50 51; 5.33; 0.04;  A0pSr             ;*
236.018333;-15.672778;    5848;5848; 44Eta Lib;140417;     ;         ;15 44 04.4;-15 40 22; 5.41; 0.23;  F0IV              ;
236.523333; -1.804444;    5863;5863; 25    Ser;140873;     ;         ;15 46 05.6;-01 48 16; 5.40;-0.03;  B8III             ;*
237.744583;-25.751389;    5885;5885;  1    Sco;141637;     ;         ;15 50 58.7;-25 45 05; 4.64;-0.05;  B3V               ;*
236.666667;+62.599444;    5886;5886;          ;141653;     ;         ;15 46 40.0;+62 35 58; 5.19; 0.04;  A2IV              ;*
237.572917; +2.196389;    5888;5888; 34Ome Ser;141680;     ;         ;15 50 17.5;+02 11 47; 5.23; 1.02;  G8III             ;*
237.398750;+26.068333;    5889;5889; 10Del CrB;141714;     ;Del CrB  ;15 49 35.7;+26 04 06; 4.63; 0.80;  G3.5III-IVFe-1    ;
238.873333;-68.603056;    5891;5891;   Kap TrA;141767;     ;         ;15 55 29.6;-68 36 11; 5.09; 1.13;  G5IIa             ;
237.673750;+15.133611;    5894;5894;          ;141850;     ;R Ser    ;15 50 41.7;+15 08 01; 5.20;     ;  M7IIIe            ;*
237.815000; -3.090556;    5895;5895; 36    Ser;141851;     ;         ;15 51 15.6;-03 05 26; 5.11; 0.12;  A3Vnp             ;*
237.816250;+20.977778;    5899;5899; 38Rho Ser;141992;     ; 7300    ;15 51 15.9;+20 58 40; 4.76; 1.54;  K5-III            ;
237.807917;+35.657500;    5901;5901; 11Kap CrB;142091;     ;         ;15 51 13.9;+35 39 27; 4.82; 1.00;  K1IVa             ;
238.333750;-20.167222;    5902;5902; 45Lam Lib;142096;     ;         ;15 53 20.1;-20 10 02; 5.03;-0.01;  B2.5V             ;*
238.402917;-25.327222;    5904;5904;  2    Sco;142114; 9823;         ;15 53 36.7;-25 19 38; 4.59;-0.07;  B2.5Vn            ;*
238.474167;-24.533056;    5906;5906;          ;142165;     ;         ;15 53 53.8;-24 31 59; 5.39;-0.02;  B6IVn             ;*
238.482500;-23.978056;    5907;5907;          ;142184;     ; 7314    ;15 53 55.8;-23 58 41; 5.42;-0.04;  B2.5Vne           ;*
238.168750;+42.451667;    5914;5914;  1Chi Her;142373;     ;         ;15 52 40.5;+42 27 06; 4.62; 0.56;  F8VFe-2Hdel -1    ;*
238.644167;+20.310833;    5924;5924;          ;142574;     ;         ;15 54 34.6;+20 18 39; 5.44; 1.59;  M0III             ;*
239.222917;-33.966389;    5925;5925;   Xi 1Lup;142629;     ;         ;15 56 53.5;-33 57 59; 5.12; 0.12;  A3V               ;*
238.657917;+43.138611;    5932;5932;  2    Her;142780;     ; 7335    ;15 54 37.9;+43 08 19; 5.37; 1.65;  M3IIIBa0.3        ;
238.948333;+37.946944;    5936;5936; 12Lam CrB;142908;     ;         ;15 55 47.6;+37 56 49; 5.45; 0.33;  F0IV              ;*
239.547500;-14.279444;    5941;5941; 48    Lib;142983;     ;FX Lib   ;15 58 11.4;-14 16 46; 4.88;-0.10;  B5IIIp            ;*
239.645000;-24.831389;    5942;5942;          ;142990;     ;V913 Sco ;15 58 34.8;-24 49 53; 5.43;-0.09;  B5IV              ;*
239.876250;-41.744444;    5943;5943;          ;143009;     ;         ;15 59 30.3;-41 44 40; 4.99; 1.00;  K0II-III          ;
240.081667;-16.533333;    5954;5954; 49    Lib;143333;     ;         ;16 00 19.6;-16 32 00; 5.47; 0.52;  F8V               ;*
239.447500;+54.749722;    5960;5960;          ;143466;     ;CL Dra   ;15 57 47.4;+54 44 59; 4.95; 0.26;  F0IV              ;*
240.882917;-57.775278;    5961;5961;   Iot1Nor;143474;     ;         ;16 03 31.9;-57 46 31; 4.63; 0.24;  A7IV              ;*
240.803750;-49.229722;    5962;5962;   Eta Nor;143546;     ;         ;16 03 12.9;-49 13 47; 4.65; 0.92;  G8III             ;
240.309583;+17.818333;    5966;5966;  5    Her;143666;     ;         ;16 01 14.3;+17 49 06; 5.12; 0.99;  G8IIIbFe-0.5      ;
240.850833;-38.602500;    5967;5967;          ;143699;     ;         ;16 03 24.2;-38 36 09; 4.89;-0.14;  B6IV              ;*
240.261250;+33.303611;    5968;5968; 15Rho CrB;143761;     ;         ;16 01 02.7;+33 18 13; 5.41; 0.60;  G0+VaFe-1         ;*
240.835833;-25.865278;    5969;5969;          ;143787;     ;         ;16 03 20.6;-25 51 55; 5.00; 1.22;  K5III             ;*
240.360833;+29.851111;    5971;5971; 14Iot CrB;143807;     ; 7396    ;16 01 26.6;+29 51 04; 4.99;-0.07;  A0p:Hg:           ;*
240.573750;+22.804444;    5972;5972; 44Pi  Ser;143894;     ;         ;16 02 17.7;+22 48 16; 4.83; 0.07;  A3V               ;
241.092083;-11.373056;    5977;5977;   Xi  Sco;144069; 9909;         ;16 04 22.1;-11 22 23; 5.07;     ;  F5IV              ;*
241.092083;-11.373056;    5978;5978;   Xi  Sco;144070; 9909;         ;16 04 22.1;-11 22 23; 4.77; 0.47;  F5IV              ;*
241.622500;-45.173333;    5980;5980;   Del Nor;144197;     ;         ;16 06 29.4;-45 10 24; 4.72; 0.23;  Am                ;
240.699583;+46.036667;    5982;5982;  6Ups Her;144206;     ;         ;16 02 47.9;+46 02 12; 4.76;-0.11;  B9III             ;*
241.360417;-19.801944;    5985;5985;  8Bet2Sco;144218; 9913; 7424    ;16 05 26.5;-19 48 07; 4.92;-0.02;  B2V               ;*
242.031667;-26.326667;    6001;6001;          ;144690;     ;         ;16 08 07.6;-26 19 36; 5.38; 1.65;  M2III             ;
242.018750;+17.046944;    6008;6008;  7Kap Her;145001; 9933; 7471    ;16 08 04.5;+17 02 49; 5.00; 0.95;  G8III             ;*
242.460417; -3.466944;    6016;6016;          ;145206;     ;         ;16 09 50.5;-03 28 01; 5.37; 1.45;  K4III             ;*
242.758333;-29.416389;    6017;6017;          ;145250;     ;         ;16 11 02.0;-29 24 59; 5.13; 1.12;  K3III             ;
242.242917;+36.490833;    6018;6018; 16Tau CrB;145328; 9939; 7488    ;16 08 58.3;+36 29 27; 4.76; 1.01;  K1-III-IV         ;*
245.086667;-78.695833;    6020;6020;   Del1Aps;145366;     ;Del1 Aps ;16 20 20.8;-78 41 45; 4.68; 1.69;  M5IIIb            ;*
245.111667;-78.667222;    6021;6021;   Del2Aps;145388;     ;         ;16 20 26.8;-78 40 02; 5.27; 1.41;  K3III             ;*
243.369583;-54.630556;    6024;6024;   Kap Nor;145397;     ;         ;16 13 28.7;-54 37 50; 4.94; 1.04;  G8III             ;
241.582083;+67.810278;    6025;6025;          ;145454;     ;         ;16 06 19.7;+67 48 37; 5.44;-0.02;  A0Vn              ;*
243.075833;-27.926389;    6028;6028; 13    Sco;145482;     ;         ;16 12 18.2;-27 55 35; 4.59;-0.16;  B2V               ;*
243.000000;-10.064167;    6031;6031; 15Psi Sco;145570;     ;         ;16 12 00.0;-10 03 51; 4.94; 0.09;  A3IV              ;*
243.030417; -8.547500;    6033;6033; 16    Sco;145607;     ;         ;16 12 07.3;-08 32 51; 5.43; 0.12;  A4V               ;
243.813750;-47.372222;    6045;6045;   The Nor;145842;     ;         ;16 15 15.3;-47 22 20; 5.14;-0.13;  B8V               ;*
243.314167; +5.021111;    6047;6047;  9    Her;145892;     ;         ;16 13 15.4;+05 01 16; 5.48; 1.47; gK5                ;
243.462083;-11.837500;    6048;6048; 17Chi Sco;145897;     ;         ;16 13 50.9;-11 50 15; 5.22; 1.42;  K3III             ;*
244.179583;-53.811111;    6055;6055;          ;146003;     ; 7574    ;16 16 43.1;-53 48 40; 5.44; 1.73;  M2III             ;*
244.253750;-50.068333;    6058;6058;   Gam1Nor;146143;     ;         ;16 17 00.9;-50 04 06; 4.99; 0.80;  F9Ia              ;
243.905417; -8.369444;    6060;6060; 18    Sco;146233;     ; 7577    ;16 15 37.3;-08 22 10; 5.50; 0.65;  G2Va              ;*
244.574583;-28.613889;    6070;6070;          ;146624;     ;         ;16 18 17.9;-28 36 50; 4.78; 0.02;  A0V               ;
244.823750;-42.673889;    6071;6071;   Lam Nor;146667;     ;         ;16 19 17.7;-42 40 26; 5.45; 0.10;  A3Vn              ;*
244.886250;-30.906667;    6077;6077;          ;146836;     ;         ;16 19 32.7;-30 54 24; 5.49; 0.47;  F6III             ;*
242.706250;+75.877500;    6079;6079; 19    UMi;146926;     ;         ;16 10 49.5;+75 52 39; 5.48;-0.11;  B8V               ;
245.159167;-24.169444;    6081;6081; 19Omi Sco;147084;     ; 7632    ;16 20 38.2;-24 10 10; 4.55; 0.84;  A5II              ;*
245.616667;-49.572222;    6083;6083;          ;147152;     ;         ;16 22 28.0;-49 34 20; 5.33;-0.04;  B6IV              ;*
244.313750;+59.755000;    6086;6086;          ;147232;     ;AT Dra   ;16 17 15.3;+59 45 18; 5.40; 1.63;  M4IIIa            ;*
244.979583;+39.708611;    6091;6091;          ;147365;     ;         ;16 19 55.1;+39 42 31; 5.46; 0.40;  F3IV-V            ;*
245.518333; +1.029167;    6093;6093; 50Sig Ser;147449;     ;         ;16 22 04.4;+01 01 45; 4.82; 0.34;  F0V               ;*
246.005417;-39.193056;    6094;6094;          ;147513;     ; 7680    ;16 24 01.3;-39 11 35; 5.40; 0.62;  G5V               ;*
247.117083;-70.084444;    6098;6098;   Zet TrA;147584;     ;         ;16 28 28.1;-70 05 04; 4.91; 0.55;  F9V               ;*
246.132083;-37.565833;    6100;6100;          ;147628;     ;         ;16 24 31.7;-37 33 57; 5.42;-0.11;  B8IV              ;*
245.524167;+30.891944;    6103;6103; 19Xi  CrB;147677;     ;         ;16 22 05.8;+30 53 31; 4.85; 0.97;  K0III             ;*
245.589167;+33.799167;    6107;6107; 20Nu 1CrB;147749;     ; 7676    ;16 22 21.4;+33 47 57; 5.20; 1.60;  M2IIIab           ;
245.621667;+33.703611;    6108;6108; 21Nu 2CrB;147767;     ;         ;16 22 29.2;+33 42 13; 5.39; 1.53;  K5III             ;
246.988750;-64.058056;    6109;6109;   Iot TrA;147787;     ;         ;16 27 57.3;-64 03 29; 5.27; 0.36;  F4IV              ;*
246.396667;-23.447222;    6112;6112;  5Rho Oph;147933;10049;         ;16 25 35.2;-23 26 50; 5.02; 0.24;  B2IV              ;*
244.376250;+75.755278;    6116;6116; 21Eta UMi;148048;     ;         ;16 17 30.3;+75 45 19; 4.95; 0.37;  F5V               ;*
246.354167;+14.033333;    6117;6117; 24Ome Her;148112;10054;Ome Her  ;16 25 25.0;+14 02 00; 4.57; 0.00;  B9pCr             ;*
247.705833;-61.633611;    6125;6125;          ;148291;     ;         ;16 30 49.4;-61 38 01; 5.20; 1.23;  K0II-IIICNIb-II   ;
245.452917;+69.109444;    6126;6126;          ;148293;     ;         ;16 21 48.7;+69 06 34; 5.25; 1.12;  K2III             ;
246.931250; -7.598056;    6128;6128;          ;148349;     ;V2105 Oph;16 27 43.5;-07 35 53; 5.23; 1.72;  M3-III            ;*
246.950417; -8.371667;    6129;6129;  3Ups Oph;148367;     ; 7738    ;16 27 48.1;-08 22 18; 4.63; 0.17;  A3m               ;*
247.426250;-46.243333;    6131;6131;          ;148379;     ;QU Nor   ;16 29 42.3;-46 14 36; 5.35; 0.56;  B1.5Iape          ;*
248.580417;-70.988056;    6135;6135;          ;148488;     ;         ;16 34 19.3;-70 59 17; 5.50; 1.22;  K1IIICNIa-Ib      ;
247.141667; +0.665000;    6136;6136;          ;148513;     ;         ;16 28 34.0;+00 39 54; 5.39; 1.46;  K4IIIp            ;*
247.551667;-25.115000;    6141;6141; 22    Sco;148605;     ;         ;16 30 12.4;-25 06 54; 4.79;-0.11;  B2V               ;*
247.923750;-41.816944;    6142;6142;          ;148688;     ; 7781    ;16 31 41.7;-41 49 01; 5.33; 0.33;  B1Iae             ;*
247.160417;+41.881667;    6146;6146; 30    Her;148783;     ;g Her    ;16 28 38.5;+41 52 54; 5.04; 1.52;  M6-III            ;*
247.640000;+20.479167;    6152;6152;          ;148897;     ; 7785    ;16 30 33.6;+20 28 45; 5.25; 1.29;  G8IIICN-2CH-1     ;*
248.520833;-44.045278;    6155;6155;   Mu  Nor;149038;     ;Mu  Nor  ;16 34 05.0;-44 02 43; 4.94; 0.05;  B0Ia              ;*
